Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
Ace  Downtown Los Angeles,Los-Angeles,855.0,7.7,4,665.0,8.2,8.2,8.4,8.3,7.1,7.9,8.0,1.6,0.8,15.0,3.0,4.0,True
citizenM Los Angeles Downtown,Los-Angeles,615.0,8.8,4,2176.0,8.3,9.2,9.3,9.1,8.4,9.1,8.9,1.2,0.35,16.0,6.0,1.0,False
The Adler a Hollywood ,Los-Angeles,908.0,7.8,3,2000.0,8.6,8.1,8.6,8.1,7.7,7.7,8.5,2.6,0.5,11.0,7.0,4.0,False
Hollywood Historic ,Los-Angeles,602.0,8.0,3,1760.0,8.2,8.4,9.0,8.4,8.1,7.9,8.1,3.4,2.1,14.0,3.0,3.0,False
Hilton Los Angeles-Universal City,Los-Angeles,1242.0,8.2,4,2611.0,9.4,8.5,8.6,8.6,7.5,8.4,7.9,4.3,0.45,7.0,7.0,7.0,True
Park Plaza Lodge,Los-Angeles,670.0,8.6,3,1095.0,9.2,8.9,9.4,9.0,8.4,8.4,9.4,3.7,3.7,11.0,5.0,1.0,False
The London West Hollywood at Beverly Hills,Los-Angeles,1577.0,8.9,5,381.0,9.3,9.3,9.3,9.4,8.4,9.1,9.2,3.2,4.4,10.0,3.0,2.0,True
"InterContinental - Los Angeles Downtown, an IHG ",Los-Angeles,1233.0,8.7,4,2659.0,9.1,9.1,8.9,9.1,8.4,9.0,8.7,1.5,0.2,16.0,7.0,1.0,True
"Holiday Inn Los Angeles - LAX Airport, an IHG ",Los-Angeles,548.0,7.4,3,4589.0,8.0,7.9,8.0,8.0,7.4,7.6,8.1,11.0,14.0,3.7,6.0,2.0,False
 Aventura,Los-Angeles,606.0,8.4,3,983.0,8.2,8.8,8.8,8.7,8.3,8.5,8.4,3.2,1.1,15.0,3.0,2.0,False
Omni Los Angeles  California Plaza,Los-Angeles,890.0,8.5,4,1121.0,8.8,9.0,9.1,9.1,8.1,8.8,8.077990430622005,1.2,0.4,17.0,8.0,3.0,True
 Normandie - Los Angeles,Los-Angeles,611.0,8.1,3,612.0,8.6,8.5,9.0,8.5,8.0,8.1,8.5,4.0,0.15,15.0,7.0,1.0,True
"Holiday Inn Express Hollywood Walk of Fame, an IHG ",Los-Angeles,804.0,8.0,3,839.0,8.7,8.6,8.5,8.5,7.7,8.2,8.8,1.6,0.5,11.0,5.0,2.0,False
"Holiday Inn Express Los Angeles LAX Airport, an IHG ",Los-Angeles,704.0,8.5,3,1715.0,8.7,8.9,8.9,9.0,8.2,8.6,7.7,9.0,14.0,3.1,7.0,5.0,False
Homewood Suites By Hilton Los Angeles International Airport,Los-Angeles,787.0,8.0,3,1302.0,8.7,8.5,8.3,8.6,7.7,8.4,8.4,9.0,0.015,1.8,5.0,2.0,False
Fairmont Century Plaza Los Angeles,Los-Angeles,1475.0,8.9,5,76.0,9.2,9.1,9.4,9.4,8.5,9.1,9.2,4.3,6.0,6.0,5.0,1.0,True
"H  Los Angeles, Curio Collection By Hilton",Los-Angeles,821.0,8.1,4,1812.0,8.7,8.7,8.3,8.8,7.9,8.5,8.4,9.0,0.015,1.8,5.0,3.0,False
Hilton Santa Monica,Los-Angeles,1505.0,7.9,4,974.0,8.3,8.6,8.6,8.6,7.1,8.1,8.077990430622005,2.3,8.0,3.6,7.0,2.0,False
"Beverly Wilshire, A Four Seasons ",Los-Angeles,3177.0,8.9,5,247.0,9.8,9.2,9.2,9.3,8.2,8.9,8.6,3.7,7.0,7.0,7.0,10.0,True
Fairmont Miramar  & Bungalows,Los-Angeles,1728.0,8.0,5,333.0,9.3,8.5,8.7,8.6,7.1,8.3,8.077990430622005,4.4,7.0,4.7,6.0,6.0,True
Dunes Inn - Sunset,Los-Angeles,511.0,8.0,3,1535.0,8.4,8.3,8.6,8.2,8.1,7.8,8.8,2.7,0.5,12.0,4.0,2.0,False
Waldorf Astoria Beverly Hills,Los-Angeles,2951.0,9.2,5,130.0,9.6,9.6,9.3,9.6,8.6,9.5,9.6,3.2,6.0,7.0,8.0,8.0,True
"Santa Monica Proper , a Member of Design Hotels",Los-Angeles,2229.0,8.9,5,245.0,9.0,9.3,9.1,9.6,7.7,9.2,9.5,2.5,7.0,4.2,5.0,13.0,True
 Sofitel Los Angeles at Beverly Hills,Los-Angeles,1266.0,8.0,4,808.0,8.9,8.2,8.6,8.4,7.4,7.9,8.0,4.4,4.6,10.0,5.0,4.0,True
Best Western Plus Sunset Plaza ,Los-Angeles,1061.0,7.9,4,966.0,9.0,8.2,8.3,8.4,7.5,7.9,8.7,3.3,3.2,11.0,8.0,2.0,False
Super 8 by Wyndham Los Angeles-Culver City Area,Los-Angeles,420.0,8.1,2,594.0,8.4,8.6,8.8,8.6,7.9,8.1,8.0,3.9,10.0,2.7,5.0,2.0,False
Hollywood Inn Suites ,Los-Angeles,417.0,7.8,3,3035.0,7.0,8.4,8.0,8.4,8.1,8.1,7.8,11.0,0.015,4.0,4.0,1.0,False
AC  by Marriott Los Angeles South Bay,Los-Angeles,718.0,8.8,4,833.0,8.9,9.2,9.0,9.2,8.6,9.1,8.7,11.0,0.017,2.8,6.0,1.0,True
Inn at Venice Beach,Los-Angeles,987.0,8.0,4,899.0,9.1,8.4,8.7,8.5,7.5,7.8,8.4,4.5,11.0,4.1,3.0,2.0,False
Loews Hollywood ,Los-Angeles,1233.0,8.4,4,2765.0,9.2,8.8,8.9,8.8,7.8,8.5,8.3,1.7,0.2,11.0,4.0,2.0,True
Dream Hollywood,Los-Angeles,1110.0,8.1,4,1389.0,8.7,8.7,8.5,8.7,7.6,8.5,8.8,2.2,0.45,12.0,4.0,5.0,True
Hyatt Regency Los Angeles International Airport,Los-Angeles,682.0,8.2,3,2122.0,9.1,8.7,8.7,8.8,7.8,8.5,8.7,9.0,0.015,1.5,5.0,2.0,False
Silver Lake Pool & Inn,Los-Angeles,1563.0,8.8,4,213.0,9.3,9.4,9.3,9.3,8.1,9.0,9.5,3.8,0.9,14.0,4.0,2.0,True
The Garland,Los-Angeles,884.0,8.9,4,1353.0,9.1,9.2,9.2,9.2,8.4,9.1,8.5,4.6,0.95,6.0,7.0,4.0,True
Luskin ,Los-Angeles,1151.0,9.1,4,1035.0,9.5,9.5,9.4,9.5,8.6,9.3,9.0,2.9,2.9,6.0,4.0,2.0,True
The Charlie West Hollywood,Los-Angeles,1319.0,9.4,4,153.0,9.6,9.5,9.6,9.6,8.7,9.3,10.0,3.2,3.4,11.0,4.0,2.0,True
Mayumi,Los-Angeles,752.0,8.8,3,571.0,8.6,9.3,9.0,9.4,8.5,9.0,9.0,7.0,11.0,6.0,8.0,2.0,False
JW Marriott Los Angeles L.A. LIVE,Los-Angeles,1680.0,8.7,4,494.0,9.2,9.2,9.0,9.2,8.3,9.0,8.2,1.9,0.9,15.0,7.0,5.0,False
The LINE ,Los-Angeles,890.0,7.7,4,985.0,8.6,8.3,8.4,8.3,7.3,8.0,8.4,3.9,0.05,15.0,6.0,3.0,True
Beverly Hills Plaza  & Spa,Los-Angeles,1206.0,7.9,4,691.0,8.7,8.3,8.4,8.4,7.5,8.0,8.3,4.7,4.7,6.0,5.0,3.0,False
Short Stories ,Los-Angeles,1250.0,8.8,3,297.0,9.4,9.2,9.2,9.3,8.3,8.9,9.3,3.7,3.8,11.0,5.0,2.0,True
Trylon  - Hollywood,Los-Angeles,461.0,7.4,2,899.0,8.3,7.7,8.5,7.7,7.6,7.3,8.1,1.9,0.7,11.0,2.0,2.0,False
Sheraton Grand Los Angeles,Los-Angeles,1061.0,8.3,4,982.0,8.8,8.7,8.5,8.7,7.9,8.4,8.077990430622005,1.5,0.1,16.0,7.0,5.0,True
 Erwin,Los-Angeles,1192.0,8.2,4,676.0,9.2,8.6,8.8,8.6,7.5,8.2,8.6,5.0,10.0,3.8,6.0,2.0,False
El Royale  - Near Universal Studios Hollywood,Los-Angeles,842.0,9.0,4,394.0,9.4,9.4,9.5,9.4,9.0,9.0,9.5,5.0,0.95,7.0,2.0,2.0,False
Tuscan Garden Inn,Los-Angeles,481.0,7.4,3,1628.0,7.4,7.9,8.1,7.8,7.6,7.5,6.6,2.9,0.75,15.0,3.0,2.0,False
Sheraton Gateway Los Angeles ,Los-Angeles,546.0,7.6,4,2954.0,8.5,8.2,8.0,8.3,7.5,7.9,7.8,9.0,0.015,1.9,7.0,5.0,False
"Hilton Los Angeles-Culver City, CA",Los-Angeles,821.0,7.8,3,614.0,8.1,8.5,8.5,8.6,7.6,7.9,7.4,7.0,12.0,4.7,7.0,1.0,False
Hilton Checkers Los Angeles,Los-Angeles,893.0,7.8,4,408.0,8.4,8.3,8.3,8.4,7.5,7.9,6.8,1.5,0.2,16.0,9.0,2.0,False
Courtyard by Marriott Los Angeles L.A. LIVE,Los-Angeles,1302.0,8.4,3,438.0,8.9,8.7,8.8,8.8,8.1,8.6,8.4,1.8,0.75,15.0,6.0,1.0,False
Palihouse West Hollywood,Los-Angeles,1254.0,8.8,4,59.0,9.2,9.1,8.9,9.2,8.2,9.1,9.2,4.4,4.5,10.0,7.0,2.0,True
Shutters On The Beach,Los-Angeles,2920.0,9.0,5,262.0,9.7,9.6,9.4,9.7,7.9,9.3,8.077990430622005,2.5,8.0,3.9,5.0,6.0,True
"Hampton Inn & Suites Los Angeles/Hollywood, CA",Los-Angeles,1044.0,8.5,2,477.0,8.5,9.0,9.0,8.9,8.2,8.7,8.3,3.0,1.1,13.0,8.0,1.0,True
Bayside ,Los-Angeles,1326.0,8.0,3,1349.0,9.4,8.2,8.6,8.3,7.3,7.8,8.8,2.7,8.0,3.8,3.0,2.0,True
Century Park  LA,Los-Angeles,756.0,7.7,3,558.0,8.2,8.3,8.0,8.3,7.7,7.8,7.8,4.6,6.0,5.0,4.0,2.0,False
Hilton Los Angeles Airport,Los-Angeles,591.0,7.1,4,2900.0,8.2,7.7,8.0,7.8,6.9,7.4,8.077990430622005,10.0,0.015,2.7,7.0,2.0,True
Sunset Marquis ,Los-Angeles,1717.0,8.9,4,286.0,9.5,9.3,9.4,9.3,8.3,9.0,8.077990430622005,3.5,3.7,11.0,3.0,10.0,True
"Holiday Inn Express West Los Angeles, an IHG ",Los-Angeles,976.0,8.0,3,456.0,7.9,8.6,8.8,8.6,7.7,8.2,8.5,4.3,4.4,3.5,7.0,2.0,False
Doubletree by Hilton Los Angeles Downtown,Los-Angeles,660.0,7.3,4,779.0,7.9,7.9,8.2,8.0,7.0,7.6,8.077990430622005,2.1,0.55,17.0,6.0,2.0,False
Sheraton Universal,Los-Angeles,1220.0,8.4,4,955.0,9.4,8.8,8.9,8.8,7.9,8.6,9.1,4.4,0.3,7.0,7.0,7.0,True
Palihotel Westwood Village,Los-Angeles,1185.0,8.7,4,572.0,9.3,9.3,9.3,9.2,8.2,8.8,9.2,3.6,3.6,5.0,4.0,1.0,True
" Figueroa, Unbound Collection by Hyatt",Los-Angeles,796.0,8.2,5,1007.0,8.6,8.8,9.0,8.7,7.6,8.4,8.7,1.7,0.6,15.0,9.0,2.0,True
Ramada by Wyndham Los Angeles/Wilshire Center,Los-Angeles,567.0,7.1,3,1336.0,8.0,7.4,7.8,7.5,7.2,7.0,7.5,4.4,0.25,14.0,4.0,1.0,False
Embassy Suites Los Angeles - International Airport/North,Los-Angeles,727.0,7.6,3,2445.0,8.3,8.2,8.2,8.3,7.5,8.0,7.9,9.0,0.015,2.4,7.0,2.0,False
Hollywood Celebrity ,Los-Angeles,644.0,8.6,2,995.0,9.5,8.8,9.4,8.8,8.5,8.4,8.4,1.8,0.25,11.0,6.0,1.0,False
 Carmel Santa Monica,Los-Angeles,941.0,7.1,3,1070.0,9.2,7.5,8.1,7.7,6.9,6.9,7.4,2.9,8.0,4.2,4.0,4.0,False
Four Seasons  Los Angeles at Beverly Hills,Los-Angeles,3452.0,8.9,5,184.0,9.3,9.3,9.3,9.3,8.2,9.0,8.9,2.9,6.0,9.0,6.0,7.0,True
The Beverly Hills  - Dorchester Collection,Los-Angeles,4792.0,9.5,5,130.0,9.7,9.6,9.5,9.7,8.4,9.6,9.2,3.7,6.0,8.0,6.0,7.0,True
La Quinta by Wyndham LAX,Los-Angeles,473.0,7.4,3,3944.0,7.9,7.9,7.8,8.0,7.4,7.7,7.9,10.0,14.0,3.6,9.0,2.0,True
